id,tweet,off_label,hs_label,vlg_label,violence_label
10031,@USER وشو هذا السؤال ماتفقنا كذا 😡😒😂😂😂🏃🏻‍♂️🏃🏻‍♂️🏃🏻‍♂️🏃🏻‍♂️,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
10032,يا الله صباح خير من الصبح يدخنون 😷,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
10033,بروح ابيع كليجا بالقرية التراثية 🐒<LF>معاي كميات  ياشباب اللي يبي يبسط لحاله,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
10034,#بايع_الكليجا انا مصدومة من البنات كيف هو رجال استحى وانت ما استحيتِ رافعه الجوال تصورين يكفي نظرته لك بيقول قليلة تربيه عيب تفشلون 😷,OFF,HS6,NOT_VLG,NOT_VIO
10035,#انا_مش_حتجوز_علشان <LF>لا يلدغ المؤمن من جحر مرتين 🐸🐸✋🤗,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
10036,الريحه الكعبه في المواصلات😣 URL,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
10037,@USER صدقني😣,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
10038,@USER بنات رياض 👎,OFF,HS6,NOT_VLG,NOT_VIO
10039,#بايع_الكليجا<LF>انحدار أخلاقي شنيييع 👎👎,OFF,NOT_HS,NOT_VLG,NOT_VIO
10040,@USER خسارة الريال على جودة تعبانه😷,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
10041,#بايع_الكليجا <LF>قطيع من الخرفان يتواجد بهذا المقطع 🐑<LF> URL,OFF,HS3,NOT_VLG,NOT_VIO
10042,اكره اتكلم عن الصراصير قبل ما انوم لانه شيء مؤكد اني بحلم فيها💩,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
10043,@USER اتعرفناا خلااص 😂😂😂👊👊,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
10044,@USER خل يقزرها ابتسامات لين ينشات 👞 ايضا وايضا,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
10045,هل تعلم ان انثى النسر تموت<LF>  بعد وفاة زوجها حزنا عليه <LF><LF>اما النسره الي بالخليج تروح تراجع دائرة  التقاعد وتاخذ راتبه وتقول ماترك لنا الا الفقر 😂🙈😅😅😅👊🏼,OFF,HS6,NOT_VLG,NOT_VIO
10046,RT @USER انا زهقت من حياتي  بجد والله جبت آخري يعني 😡😡,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
10047,@USER حسبي الله ع قلة الحيا واهلها😤😤,OFF,NOT_HS,NOT_VLG,NOT_VIO
10048,ابغى ريتويت ليوم الجمعه 😤😤😭❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
10049,##كيلو الكلام بقرش👌 #وجرام الفعل بملاين💪 #فى ناس متتعاشرش🖕#عملناهم بنى ادمين🔞 ##  شيكو رمضان 😂😂😂,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
10050,@USER من ردات حظك وانا اختك 😤,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
10051,يانهاري نهاره دوره واختبار ترقيه ومذكره وكمبيوتر هذي والله المصيبه الي انحذفت فيها ياالربع الاستعانه بصديق شي الفزعه 🙏😫😡 URL,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
10052,@USER انسانة عبارة عن سخافة 😷,OFF,NOT_HS,NOT_VLG,NOT_VIO
10053,-مفيش حاجه بتيجى بسهوله <LF>= لازم تتعب الأول و بعد كده متجيش بردو😣,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
10054,يطبقونها بالأول على اعضاء المجلس دامهم موافقين على طرح هالموضوع السامج 🙂 قسم بالله مجلس فاشل ولااستفدنا منه إلا 0.00001% !!!<LF>رواتب على الفاضي 👎🏻 URL,OFF,NOT_HS,NOT_VLG,NOT_VIO
10055,@USER طيب قصري على الصوت 😷,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
10056,RT @USER #وش_تختار_مغربيه_ولاسعوديه<LF>لازم وحدة يعني 😡<LF>جيب سعودية .. <LF>وجيب مغربية ..😍<LF>ويادار مادخلك شر ...,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
10057,وععع مع قوتسفن😷الحين نسمع صياح فانزهم اذا فلبوا بالمخططات بيقولون قوتسفن السبب😂 URL,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
10058,حتى اللوحة طفرت منه 😠 URL,OFF,NOT_HS,NOT_VLG,NOT_VIO
10059,@USER تموتو ف المصايب😂😂👊,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
10060,اليوم قابلت غلطتي 🤢,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
10061,هذا اللي يخليني اكره اوفرواتش 🤢 URL,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
10062,#اماراتيات_نطالب_بإسقاط_الولايه الامارتة ف كل شي مفشلينا .. حتى فالمطالبة بحقوقهم فشلة 😷🚶🏻‍♂️,OFF,HS1,NOT_VLG,NOT_VIO
10063,@USER السلطان بس فالح يطلع سيفه ويرده 🙂🔪,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
10064,قمة الإحراج 🐸💔<LF><LF>لمآ حد يعطيك شي وإنت<LF> تستحي وتقوله لا شكراا🙂<LF><LF>ويقل لك لا مب لك بس امسكه شوي 😳<LF><LF>لعنبو ابليسك يا كلب<LF> كسرت خاطري. تفووو عليك💦<LF>😂😂😂😂😂😂,OFF,NOT_HS,NOT_VLG,NOT_VIO
10065,@USER لاااا تكفى يا غازي بتخسرها😔قولها ماطلبتي شي ترا لولاها ماتمشي امورك🙂🙂 لولا العيب اعرف شحط لك فيس👊🏻الله يعافينا مما ابتلاك,OFF,NOT_HS,NOT_VLG,NOT_VIO
10066,@USER انا عاوزه اطلع م السنه كلها💩🙊,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
10067,@USER بنات المتوسط يقولون حلو 😷,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
10068,@USER ماشاء الله عليك قدك بتقرح من البياض والفلوس وش عاد لك ترجع الئ الخلف  &gt;&gt; كش ع حظي 👊❤🔕,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
10069,@USER حيييييييل جدا جدا جدا😤,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
10070,@USER ههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههه 🐸🐸😭😂 URL,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
10071,RT @USER انا الاول ☺ واحب المركز الاول💪 انا الاول  ولا ارضى غير بالاول 💅في كلامي كلاس ما احب اطول 👊<LF>#تكريم_رناسماحة_بنيويورك<LF>@USER,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
10072,@USER وهذا نوع من الانفجارات الصغيره 😷😷,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
10073,@USER خليهم لارين لاتناقشينهم اغسلي يدك حتى دعمهم كذا ياحسافة صداقة قادر للاشكال التعبانه🤢<LF>الرد جاهم بنفس الليله طنشيهم ووسعي صدرك <LF>الحسد يبدأ بصاحبه قبل غيره ومن حفر حفره لأخيه وقع فيها😊,OFF,NOT_HS,NOT_VLG,NOT_VIO
10074,الي استحو ماتو مو معقولين البنات الحين وين الحياء 👎🏻 #بايع_الكليجا,OFF,HS6,NOT_VLG,NOT_VIO
10075,@USER احتفظي بقله الحيا لنفسك واستري عليها😷,OFF,NOT_HS,NOT_VLG,NOT_VIO
10076,RT @USER سقط منزلها وما سقط حجابها <LF>ترفع يدها حتى لا يلمسها أحد 😍<LF><LF>من سقط هو ضمير العالم 😤<LF>من سقط هم الصامتين من المسلمين فى كل مكان…,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
10077,اه ي مغفل 😂😂😂👊 URL,OFF,NOT_HS,NOT_VLG,NOT_VIO
10078,حتي وانت ميت روحك ف الدي ام😂😂😂👊 URL,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
10079,RT @USER الله يرزقني صبر رجل الاعمال اللي<LF><LF>ينتظرالسواق ينزل عشان يفتحله الباب <LF><LF>انا افتح الباب قبل ما توقف السياره 😡,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
10080,A🦄 | زلم + قوية + معضلة.,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
10081,@USER ان ابي فلوسك بس🙉,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
10082,@USER تعليق يا شباب الجو مره غبار 😷,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
10083,#سوني  #SonyMWC #MWC18 <LF><LF>والي يرحم والديكم غيرو التصميم خلاص 😡 اكثر من 5 سنوات والتصميم نفسه .. اكثر شي ينقص سوني هو تغيير تصميم الاجهزة الرائدة عندهم .. ماعندكم ديزاينر زي الاوادم التصميم استهلك التغييرات عالتصميم من Z1 الى XZ2 طفيف جدا رغم مرور 5 سنوات تقريبا بين الجهازين,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
10084,لا حول ولا قوة إلا بالله 🤮😤 URL,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
10085,المهم  باجر  دوام  راح اداومون زي ال🐕,OFF,NOT_HS,NOT_VLG,NOT_VIO
10086,@USER طيب بحاول 😤<LF>طيب عطين سنابه ههههههههههههههه,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
10087,رسمات رائعة أستغرق رسامها ساعات طويله لإنهائها ويتم تخريبها..!!! ؛ لا شك بأن من أفسد ذلك أياً كان عدو للفن 👎 URL,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
10088,خيير بنات الامام خنسوي كذا زيهم غرت 🙂🔪💔 URL,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
10089,@USER والله انفخك 😂😂👊🏻👊🏻👊🏻,OFF,NOT_HS,NOT_VLG,NOT_VIO
10090,@USER أبشرك مستضيفينهم بمعرض أفد وجاعلينها ضيف شرف 😡,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
10091,@USER يقهرون والله<LF>المشكلة حتى ولو طلعنا إحصائيات راح يتسترون عليها بكل جهدهم أو يكذبونها 😣,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
10092,فيلم (In.The.Blood.2014)<LF>تدور احداث الفيلم حول ، مُدربة تحاول نسيان ماضيها وقضاء شهر عسل في جزر الكاريبي لكن سرعان ما تنقلب الامور 🎥😠<LF>اكشن/جريمه/اثاره🔥<LF>رابط المشاهدة :URL,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
10093,#بايع_الكليجا كل بنت وقفت وسوت زحمه ع الرجال وصورت وتنحت بوه شوين...اسالك ب الله للحين م نقدتي ع نفسك !!!! 💩🌚,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
10094,يا ترى.. كم كمية المياه التي (تطشرت) في بلادي #الكويت خلال احتفالات الأعياد الوطنية.؟!<LF><LF>أتوقع عشرات الاف من اللترات المهدرة والتي قد تكفي لسقيا شعوب وقبائل !<LF><LF>شوية إحساس بالمسؤولية يابشر 👊🏻<LF><LF>#أحفظوا_النعمة,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
10095,RT @USER راح اسوي قروب للعمات والكلبات والكلاب الي يبي يدخل يسوي ريتويت ويحط نقطه 👠💦<LF>#عمه #عمتكم #ساديه #ديرتي #خروفي #ريتويت #كلب #كل…,OFF,NOT_HS,VLG,NOT_VIO
10096,@USER شززززينه ربي يحفظه يكفي مب حمار نفسك  ي حمااار 😂😂😂😆😆👊🏻,OFF,NOT_HS,NOT_VLG,NOT_VIO
10097,@USER قبل كنا ندور الدوام وقت المطر ننبسط والحين يبون يفرفرون في الشوارع ويزاحمون المداومين 🔪,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
10098,@USER الله يديم النعمة  👎🏻,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
10099,كما وصلني: الدكتور وضاح الرفاعي رجع الكويت عقب ما خلص البورد والزمالة..وزارة الصحة قالتله تتعين بمسمى طبيب مسجل (Registrar).. تبي ولا كيفك..رجع أمريكا وهناك عرفوا قيمته واستفادوا من الفلوس اللي قطتها الكويت عليه😕هكذا تقتل حكومتنا الكفاءات الوطنية😏هدر مالي وبشري في ان واحد😡 URL,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
10100,الأتراك والصينيين هالاثنين بالذات ربحتم تضرب بالمخ 🤢,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
10101,@USER فواز يبي يسوي شي بس مايقدر محارب من اداره هذا حتي اذا اشتغل راح يحاربونه مره ثانيه تذكروا كلامي افشل وابخل اداره مرت ع تاريخ نادي 👎,OFF,HS3,NOT_VLG,NOT_VIO
10102,لو كان الانتظار رجلاً لقتلته 😡,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
10103,@USER ابي لو نص راتب ينزل لي بالاجازه ان شالله  اخلص أموري ومور عيالي فيها ((((عقد موسمي )))))😣😣😣😣😣,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
10104,@USER ههههههه فعلا وقت الطلعة كلهم يتعذرون 😂😂👊🏻,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
10105,RT @USER اقتلـو جميع البنات🔪<LF><LF>لتنتهي احـزان الرجال😊<LF><LF>الا  وحـده😍خـلووها الي😂😂😂😂,OFF,HS6,NOT_VLG,NOT_VIO
10106,RT @USER هناك شعورين حقيقين:<LF><LF>الحب والخوف <LF><LF>من يخاف لا يمكن ان يٌحب!<LF>ومن في الحب لا يمكن ان يخاف !<LF><LF>اختر العيش في الحب او الخوف 👊💫<LF><LF>#Osho,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
10107,#بايع_الكليجا الله يشغلكم كان ماعندكم شغل🙂💔,افتكينا من ام عيون جبتوا لنا ذَا 👊🏻.,OFF,NOT_HS,NOT_VLG,NOT_VIO
10108,وسام 😷 URL,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
10109,اشتقت لجونغ 😭💔<LF>بجد صعبة الحياة وهو مو فيها 😭<LF>قلبي يعورني 💔  تعبت من كل شيء ..<LF>اشتقت له بشكل مش طبيعي 😣😭,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
10110,@USER أنا متأكدة انك بويه 😤,OFF,NOT_HS,NOT_VLG,NOT_VIO
10111,مساء الخيرررر✋🙉,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
10112,@USER ضحكتك تنرفز 😷,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
10113,انا شوفت كمية " كده مطمرش " الايام اللى فاتت، خلتنى افكر انى اشترى كلب 🐕واربيه,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
10114,««<LF>هــو انـتـي مـن بـاقـي البـشـر ، ولــا انـتـي مـن اهـل القـمـر 😍😌💜<LF>=لــاآا آاآنـــاآا مــنـ گـــوگـــب الــإرض 😂😂🐸,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
10115,مش عارف انا ايش فكرة اني كل لما نوعه من اعز نومه ونجي علي روحي ونعدي الكليه ونبي نهتم ونحضر محاضرات يلتغين 💔😂<LF>حتي اصحابي قالولي اليوم اللي تبي تحضر فيه بلغنا عشان نغيبو 🐸🐸,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
10116,جمال الصورة و الاجمل الي صورت الصورة😍🙉 URL,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
10117,للأبد أكررره محاضرات الساعه 8💔💔💔😭🔪,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
10118,عبدالاله مررريض😂😂👊🏽,OFF,NOT_HS,NOT_VLG,NOT_VIO
10119,@USER وانا هههههههههههههههههههه والله اعصب 🤣🤣 ان شاء الله تموتون يالعقارب سرقتم فرصتي اااه بس ااه😠😠😠,OFF,NOT_HS,NOT_VLG,NOT_VIO
10120,RT @USER 🍁البنت اللي تعطي حبيبها فلوس وهدايا. وين القاها. 😂😂😂👊 ؟<LF><LF>#فطوم_للدعم <LF>#الجابر_للدعم <LF>#قروب_سقاني_الهوى,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
10121,@USER يا لطيف الله يبعدنا عن بنات هالحرام .. 😣,OFF,HS6,NOT_VLG,NOT_VIO
10122,تشوفه مز انت!!!👎🏻 URL,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
10123,جيت ياكتاكيت 🔥🙉,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
10124,RT @USER ياكلاب تبون اكمل واخليكم تنزلون?سوو ريتويت واضافه ولا راح اقفل حسابي ولاراح تلقون رجولي عشان تبوسونها😏👠<LF>#عمه,OFF,NOT_HS,NOT_VLG,NOT_VIO
10125,RT @USER ثقافة جديدة في رياضتنا ..<LF>الفرحة الضفدعية 🐸🐸 .. #الفيحاء_الاهلي URL,OFF,HS3,NOT_VLG,NOT_VIO
10126,طفشت مني و من تقلباتي المناخيه! اف منكم يا بشر 😤 URL,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
10127,#بايع_الكليجا<LF>الله لا يبلانا والله لو اوسم رجال بالعالم مااقعد اصوره واشهر فيه الحمدالله والشكر يعني اذا بتخقين خقي بس مو تصورين الله يشفيكم بس👊🏻,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
10128,كذا اوووووووفر توكم تقولون استحو فين الحياء راح ذحين يا🐑🐑ولا انتو مرفوع عنكم القلم قررررف #بائع_الكليجا URL,OFF,NOT_HS,NOT_VLG,NOT_VIO
10129,@USER شعبه يحبوه بسسب التطور الاقتصادي والنهضة الداخلية لكن خارجيا 👎والحقيقة الساحة السورية أصبحت ساحة تجارة بالشعب السوري,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
10130,طيب وش وضع البنات الي متجمعات قسم بالله مالقيت شبيه لهل منظر غير الخرفان عند الأكل 😂😂خاروفه🐑🐏🐑🐏 #بايع_الكليجا,OFF,HS6,NOT_VLG,NOT_VIO
10131,RT @USER العيل اللي بيلعب ببناٌاٌاٌت اٌلناٌس 😑👴👸<LF>اٌلعب براٌاٌحتك ياٌاٌحبيبي 😒🐸🐸<LF>بكراٌاٌ اٌختك تبقاٌاٌاٌ دريم باٌاٌرك 😂😂😎<LF>#كماٌاٌ…,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
10132,كان بقيت مختفي 🙉,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
10133,@USER ههههه الله يقلع تصويرك. احسبه 💩💩💩,OFF,NOT_HS,NOT_VLG,NOT_VIO
10134,@USER الغمامه مقهور وشوي وينهق🦄🦄🦄,OFF,NOT_HS,NOT_VLG,NOT_VIO
10135,RT @USER #الفيحاء_الاهلي <LF>كيف كانت ردة فعلك بعد تضييع ركلتي جزاء..<LF>بتحديد بعد بلنتي صالح العمري..<LF>هاي ردة فعللي..😣<LF><LF>⤵شاركنا ردة فعل…,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
10136,الساعة  11 وبريكهم طبيخ 😷,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
10137,@USER يب يب 🙉😂😂,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
10138,RT @USER خدي اخوكي وروحي اكشفو." 👊😂,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
10139,@USER ههههههههههه انت شتبي يالمشرد هاللحين دائما المشردين والذين لايحصلون علي الجنسية ينبوح في الليل والنهار انت اما كلب مندس وتتحدث باسم البدون او مجوسي لقيط او عراقي مشرد او خليجي خنزير انبح واستمع في بلاد الكفر 🐕🐕🐕😂,OFF,HS1,NOT_VLG,NOT_VIO
10140,@USER ههههههههههههههههههههههههههههههههههههههههههههههههههه يخرب عئلك 😤😂 أجل تبعهم ام العنزين 😜,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
